whois_regDate,whois_expDate,whois_updatedDate,dot_count,url_len,digit_count,special_count,hyphen_count,double_slash,single_slash,at_the_rate,protocol,protocol_count,web_traffic,label
87,277,87,2,46,0,0,1,1,4,0,1,1,1,0
5859,349,14,2,81,21,0,0,1,5,0,1,1,1,0
7622,2603,362,3,32,6,0,0,1,2,0,1,1,0,0
431,299,64,5,55,8,0,2,1,2,0,1,1,1,0
127,237,127,2,27,4,0,0,1,3,0,1,1,1,0
4216,166,197,3,369,67,3,9,1,4,0,1,1,0,0
4216,166,197,3,363,61,3,6,1,4,0,1,1,0,0
4216,166,197,3,369,64,3,9,1,4,0,1,1,0,0
-1,-1,-1,4,77,9,0,2,1,2,0,0,1,1,0
7159,145,285,3,42,2,0,2,1,2,0,0,1,1,0
431,299,64,5,56,8,0,2,1,2,0,0,1,1,0
7159,145,285,2,38,2,0,2,1,2,0,0,1,1,0
-1,-1,-1,1,36,3,0,2,1,2,0,0,1,1,0
2809,112,253,1,33,0,0,1,1,3,0,0,1,1,0
2307,249,-1,4,50,10,0,0,1,5,0,0,1,1,0
1638,552,1310,2,45,3,0,1,1,2,0,0,1,0,0
1638,552,1310,2,41,3,0,0,1,2,0,0,1,0,0
93,271,86,1,20,0,0,0,1,2,0,0,1,1,0
3067,584,39,6,70,4,0,2,1,2,0,0,1,1,0
3067,584,39,6,63,11,0,0,1,2,0,0,1,1,0
4248,2810,-1,2,103,22,0,6,1,4,0,0,1,1,0
4248,2810,-1,2,103,25,0,6,1,4,0,0,1,1,0
533,197,-1,1,51,0,0,2,1,6,0,0,1,1,0
431,299,64,4,52,8,0,2,1,2,0,0,1,1,0
1528,662,492,2,42,0,0,0,1,4,0,1,1,0,0
1361,464,273,2,63,3,0,0,1,7,0,0,1,1,0
7622,2603,362,2,28,6,0,0,1,2,0,1,1,0,0
92,272,92,1,27,0,0,0,1,3,0,0,1,1,0
-1,-1,-1,2,50,0,1,0,1,4,0,0,1,0,0
5335,143,398,2,43,0,0,0,1,2,0,0,1,1,0
3871,146,226,2,68,13,7,0,1,4,0,0,1,0,0
-1,-1,-1,2,20,0,0,0,1,2,0,1,1,1,0
412,-47,-1,2,20,1,0,0,1,2,0,1,1,1,0
412,-47,-1,2,18,1,0,0,1,2,0,1,1,1,0
666,64,328,2,27,0,0,0,1,2,0,1,1,1,0
101,263,-1,2,26,1,0,0,1,2,0,1,1,1,0
93,271,86,1,19,0,0,0,1,2,0,1,1,1,0
-1,-1,-1,2,49,0,0,0,1,3,0,1,1,1,0
3067,584,39,6,69,4,0,2,1,2,0,1,1,1,0
3067,584,39,6,62,11,0,0,1,2,0,1,1,1,0
3592,1155,547,3,243,39,1,3,1,4,0,1,1,0,0
4248,2810,-1,2,89,17,0,5,1,4,0,1,1,1,0
-1,-1,-1,3,49,1,0,1,1,3,0,1,2,1,0
87,277,86,1,28,1,0,2,1,2,0,1,1,1,0
911,184,207,2,38,0,0,2,1,2,0,1,1,1,0
1638,552,1310,2,41,4,0,0,1,2,0,1,1,0,0
-1,-1,-1,2,20,0,0,0,1,2,0,1,1,1,0
431,299,64,4,51,8,0,2,1,2,0,1,1,1,0
4926,187,206,2,31,2,0,1,1,2,0,1,1,1,0
-1,-1,-1,2,19,3,0,0,1,2,0,1,1,1,0
1638,552,1310,2,65,6,0,0,1,3,0,1,1,0,0
1638,552,1310,2,48,10,0,0,1,3,0,1,1,0,0
-1,-1,-1,2,19,3,0,0,1,2,0,1,1,1,0
-1,-1,-1,2,34,0,0,1,1,2,0,1,1,1,0
-1,-1,-1,2,20,1,0,0,1,2,0,1,1,1,0
1358,467,262,1,60,0,0,1,1,6,0,1,1,1,0
1638,552,1310,2,42,3,0,0,1,2,0,1,1,0,0
-1,-1,-1,4,38,2,0,1,1,2,0,1,1,1,0
118,246,56,2,43,0,0,0,1,2,0,1,1,1,0
92,272,92,1,32,0,0,0,1,3,0,1,1,1,0
92,272,92,1,30,0,0,0,1,3,0,1,1,1,0
92,272,92,1,26,0,0,0,1,3,0,1,1,1,0
1638,552,1310,2,47,3,0,0,1,2,0,1,1,0,0
2518,38,-1,3,42,0,0,0,1,4,0,1,1,1,0
1519,306,57,2,61,0,0,0,1,8,0,1,1,1,0
1519,306,57,1,52,0,0,0,1,7,0,1,1,1,0
572,158,207,2,45,0,2,0,1,5,0,1,1,1,0
87,277,87,2,47,0,0,1,1,5,0,1,1,1,0
5859,349,14,2,82,21,0,0,1,6,0,1,1,1,0
7622,2603,362,3,33,6,0,0,1,3,0,1,1,0,0
-1,-1,-1,6,71,0,2,2,1,3,1,1,1,1,0
-1,-1,-1,5,156,17,5,5,1,3,0,1,1,1,0
-1,-1,648,4,110,19,0,2,1,8,0,1,1,1,0
-1,-1,-1,6,76,1,0,2,1,3,1,1,1,1,0
431,299,64,5,56,8,0,2,1,3,0,1,1,1,0
5686,157,179,5,91,2,2,1,1,6,1,1,1,1,0
127,237,127,2,28,4,0,0,1,4,0,1,1,1,0
1638,552,1310,4,920,702,1,3,1,10,0,1,1,0,0
1638,552,1310,4,119,21,0,1,1,10,0,1,1,0,0
88,276,88,2,172,88,4,0,1,3,0,1,1,1,0
-1,-1,-1,3,91,6,0,1,1,7,0,1,1,1,0
-1,-1,-1,4,78,9,0,2,1,3,0,0,1,1,0
7159,145,285,3,43,2,0,2,1,3,0,0,1,1,0
5678,530,385,2,45,8,0,1,1,5,0,0,1,0,0
431,299,64,5,57,8,0,2,1,3,0,0,1,1,0
239,125,238,3,63,0,0,0,1,7,0,0,1,1,0
2491,65,323,2,108,22,0,1,1,9,0,0,1,1,0
97,267,-1,10,147,3,0,2,1,13,0,0,1,1,0
97,267,-1,15,235,3,0,2,1,21,0,0,2,1,0
97,267,-1,4,177,39,0,2,1,4,0,0,1,1,0
89,275,83,4,197,28,0,19,1,7,0,0,1,1,0
7159,145,285,2,39,2,0,2,1,3,0,0,1,1,0
2735,186,195,3,133,44,7,1,1,3,0,0,1,1,0
2735,186,195,3,129,44,7,1,1,3,0,0,1,1,0
419,-54,11,1,31,0,0,0,1,3,0,0,1,1,0
408,322,0,4,51,1,1,1,1,5,0,0,1,1,0
4032,350,12,3,66,0,0,1,1,7,0,0,1,1,0
-1,-1,-1,1,37,3,0,2,1,3,0,0,1,1,0
2809,112,253,1,34,0,0,1,1,4,0,0,1,1,0
2307,249,-1,5,63,10,0,0,1,6,0,0,1,1,0
2307,249,-1,5,66,11,1,0,1,7,0,0,1,1,0
2307,249,-1,5,60,10,0,0,1,6,0,0,1,1,0
2307,249,-1,4,51,10,0,0,1,6,0,0,1,1,0
-1,-1,-1,3,62,9,0,1,1,4,0,1,1,0,0
-1,-1,-1,3,63,9,0,1,1,4,0,1,1,0,0
219,145,219,2,49,0,0,0,1,4,0,0,1,1,0
1638,552,1310,2,46,3,0,1,1,3,0,0,1,0,0
5558,1166,547,8,202,62,2,2,1,3,0,0,1,0,0
123,241,123,2,46,0,0,0,1,4,0,0,1,1,0
101,263,-1,6,45,1,0,0,1,3,0,0,1,1,0
101,263,-1,4,39,1,0,0,1,3,0,0,1,1,0
873,222,261,3,157,53,3,7,1,3,1,0,1,1,0
2657,264,171,2,42,3,0,0,1,3,0,0,1,1,0
1638,552,1310,2,42,3,0,0,1,3,0,0,1,0,0
93,271,86,1,21,0,0,0,1,3,0,0,1,1,0
-1,-1,-1,7,204,43,9,2,1,7,1,0,1,1,0
-1,-1,-1,2,59,6,0,2,1,6,0,0,1,1,0
3067,584,39,6,71,4,0,2,1,3,0,0,1,1,0
3067,584,39,6,64,11,0,0,1,3,0,0,1,1,0
4248,2810,-1,2,104,22,0,6,1,5,0,0,1,1,0
4248,2810,-1,2,104,25,0,6,1,5,0,0,1,1,0
99,265,86,4,51,0,0,2,1,4,0,0,1,1,0
1139,321,12,2,97,6,0,1,1,8,0,0,1,1,0
-1,-1,-1,2,118,18,6,3,1,4,0,0,1,1,0
96,268,86,5,61,2,0,0,1,4,0,0,1,1,0
3278,374,321,2,295,116,7,4,1,13,0,0,1,1,0
3278,374,321,1,128,24,0,4,1,13,0,0,1,1,0
3278,374,321,1,127,24,0,4,1,12,0,0,1,1,0
533,197,-1,1,52,0,0,2,1,7,0,0,1,1,0
431,299,64,4,53,8,0,2,1,3,0,0,1,1,0
1528,662,492,2,43,0,0,0,1,5,0,1,1,0,0
1638,552,1310,3,69,3,0,0,1,5,0,0,2,0,0
124,240,62,4,66,0,2,0,1,5,1,1,1,1,0
-1,-1,-1,5,141,29,8,0,1,6,1,0,1,1,0
259,106,51,2,212,71,7,4,1,6,0,0,1,1,0
1361,464,273,2,64,3,0,0,1,8,0,0,1,1,0
1164,296,85,3,219,33,8,2,1,5,0,0,1,0,0
2852,69,295,2,42,0,0,0,1,4,0,0,1,1,0
164,200,164,2,56,6,2,0,1,4,0,0,1,1,0
96,268,96,7,188,34,1,25,1,5,0,0,1,1,0
-1,-1,-1,4,78,21,1,1,1,4,0,1,1,1,0
7622,2603,362,2,29,6,0,0,1,3,0,1,1,0,0
1638,552,1310,3,68,3,0,1,1,5,0,1,1,0,0
-1,-1,-1,1,39,4,0,0,1,4,0,0,1,1,0
-1,-1,-1,4,76,21,1,1,1,4,0,1,1,1,0
2735,186,195,3,166,52,10,1,1,3,0,0,1,1,0
164,200,164,1,50,5,0,0,1,5,0,0,1,1,0
1317,143,165,2,43,0,0,0,1,4,0,0,1,1,0
1317,143,165,2,42,0,0,0,1,4,0,0,1,1,0
1317,143,165,2,42,0,0,0,1,4,0,0,1,1,0
87,277,87,2,166,27,1,18,1,5,0,0,1,1,0
87,277,87,2,167,27,1,19,1,5,0,0,1,1,0
92,272,92,2,47,0,0,0,1,4,0,0,1,1,0
92,272,92,1,28,0,0,0,1,4,0,0,1,1,0
-1,-1,-1,2,51,0,1,0,1,5,0,0,1,0,0
5335,143,398,2,44,0,0,0,1,3,0,0,1,1,0
975,485,65,3,188,31,12,2,1,11,1,1,1,1,0
1835,356,8,5,138,26,5,0,1,5,1,0,1,1,0
1835,356,8,6,55,2,0,0,1,6,0,0,1,1,0
1835,356,8,6,260,37,1,0,1,6,0,0,1,1,0
1835,356,8,6,260,31,1,0,1,6,0,0,1,1,0
1835,356,8,6,261,45,1,0,1,6,0,0,1,1,0
1835,356,8,6,261,47,1,0,1,6,0,0,1,1,0
1835,356,8,6,263,43,1,0,1,6,0,0,1,1,0
1835,356,8,6,263,33,1,0,1,6,0,0,1,1,0
789,306,89,3,58,0,1,0,1,3,0,1,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,5,70,17,0,2,1,4,0,0,1,1,0
-1,-1,-1,4,112,31,2,0,1,9,0,0,1,1,0
96,268,86,4,56,2,0,0,1,4,0,0,1,1,0
-1,-1,-1,2,21,0,0,0,1,3,0,1,1,1,0
412,-47,-1,2,21,1,0,0,1,3,0,1,1,1,0
412,-47,-1,2,19,1,0,0,1,3,0,1,1,1,0
666,64,328,2,28,0,0,0,1,3,0,1,1,1,0
219,145,219,2,58,2,0,0,1,5,0,1,1,1,0
2225,1427,398,2,44,1,0,0,1,4,0,1,1,1,0
101,263,-1,6,44,1,0,0,1,3,0,1,1,1,0
101,263,-1,5,40,1,0,0,1,3,0,1,1,1,0
101,263,-1,2,27,1,0,0,1,3,0,1,1,1,0
3930,87,293,2,89,0,0,0,1,9,0,1,1,1,0
93,271,86,1,20,0,0,0,1,3,0,1,1,1,0
-1,-1,-1,2,50,0,0,0,1,4,0,1,1,1,0
3067,584,39,6,70,4,0,2,1,3,0,1,1,1,0
3067,584,39,6,63,11,0,0,1,3,0,1,1,1,0
3592,1155,547,3,244,39,1,3,1,5,0,1,1,0,0
-1,-1,-1,5,59,3,2,0,1,3,1,1,1,1,0
1687,138,211,2,26,0,0,0,1,3,0,1,1,1,0
1889,302,47,1,50,0,0,0,1,6,0,1,1,1,0
4248,2810,-1,2,90,17,0,5,1,5,0,1,1,1,0
87,277,86,1,29,1,0,2,1,3,0,1,1,1,0
911,184,207,2,39,0,0,2,1,3,0,1,1,1,0
227,137,227,2,184,72,4,2,1,7,0,1,1,1,0
227,137,227,2,184,75,4,2,1,7,0,1,1,1,0
1019,76,304,5,256,75,13,1,1,8,0,1,1,1,0
1638,552,1310,2,42,4,0,0,1,3,0,1,1,0,0
573,157,207,7,164,74,0,1,1,7,0,1,1,1,0
-1,-1,-1,2,21,0,0,0,1,3,0,1,1,1,0
431,299,64,4,52,8,0,2,1,3,0,1,1,1,0
4926,187,206,2,32,2,0,1,1,3,0,1,1,1,0
-1,-1,-1,2,20,3,0,0,1,3,0,1,1,1,0
1638,552,1310,2,66,6,0,0,1,4,0,1,1,0,0
1638,552,1310,2,49,10,0,0,1,4,0,1,1,0,0
2084,107,257,2,218,42,11,2,1,9,0,1,1,1,0
1449,11,355,2,32,0,0,0,1,4,0,1,1,1,0
-1,-1,-1,2,20,3,0,0,1,3,0,1,1,1,0
-1,-1,-1,5,78,11,2,0,1,3,1,1,1,1,0
-1,-1,-1,3,45,0,0,1,1,3,0,1,1,1,0
-1,-1,-1,3,54,0,0,2,1,3,0,1,1,1,0
-1,-1,-1,2,35,0,0,1,1,3,0,1,1,1,0
-1,-1,-1,2,21,1,0,0,1,3,0,1,1,1,0
4309,73,306,4,85,3,0,0,1,8,0,1,1,1,0
1358,467,262,1,61,0,0,1,1,7,0,1,1,1,0
1638,552,1310,2,43,3,0,0,1,3,0,1,1,0,0
1066,29,329,5,80,0,2,0,1,5,1,1,1,1,0
-1,-1,-1,4,39,2,0,1,1,3,0,1,1,1,0
118,246,56,2,44,0,0,0,1,3,0,1,1,1,0
92,272,92,1,33,0,0,0,1,4,0,1,1,1,0
92,272,92,1,31,0,0,0,1,4,0,1,1,1,0
92,272,92,1,27,0,0,0,1,4,0,1,1,1,0
3039,247,116,2,211,84,7,0,1,5,0,1,1,1,0
-1,-1,-1,5,69,2,2,0,1,3,1,1,1,1,0
1638,552,1310,2,48,3,0,0,1,3,0,1,1,0,0
-1,-1,-1,6,152,66,0,0,1,7,0,1,1,1,0
-1,-1,-1,6,152,64,0,0,1,7,0,1,1,1,0
-1,-1,-1,4,69,6,0,2,1,4,0,1,1,1,0
2518,38,-1,3,43,0,0,0,1,5,0,1,1,1,0
88,276,27,2,29,0,0,2,1,3,0,0,1,1,0
88,276,27,2,28,0,0,2,1,2,0,0,1,1,0
3971,46,323,4,42,0,0,0,1,4,0,0,1,1,0
89,275,83,3,177,29,0,16,1,7,0,0,1,1,0
88,276,82,3,198,29,0,20,1,7,0,0,1,1,0
90,274,86,2,181,27,0,21,1,7,0,0,1,1,0
90,274,83,3,183,29,0,18,1,7,0,0,1,1,0
-1,-1,-1,4,74,9,0,1,1,4,1,0,1,0,0
89,275,89,1,106,1,6,4,1,5,0,0,1,1,0
-1,-1,-1,2,34,0,0,1,1,3,0,0,1,1,0
-1,-1,-1,2,33,0,0,1,1,2,0,0,1,1,0
-1,-1,-1,4,50,9,0,2,1,3,0,0,1,1,0
-1,-1,-1,4,49,9,0,2,1,2,0,0,1,1,0
1205,255,129,3,142,29,8,1,1,6,1,0,1,1,0
-1,-1,-1,2,58,0,0,0,1,6,0,0,1,1,0
581,1245,575,1,100,2,3,0,1,6,0,0,1,1,0
581,1245,575,1,99,2,3,0,1,5,0,0,1,1,0
-1,-1,-1,5,173,28,4,7,1,7,0,0,1,0,0
5335,143,398,2,34,0,0,0,1,3,0,0,1,1,0
5335,143,398,2,33,0,0,0,1,2,0,0,1,1,0
87,277,87,1,96,13,1,7,1,5,0,0,1,1,0
-1,-1,-1,2,27,0,0,1,1,3,0,0,1,1,0
-1,-1,-1,2,26,0,0,1,1,2,0,0,1,1,0
-1,-1,-1,2,35,0,0,1,1,3,0,0,1,1,0
-1,-1,-1,2,34,0,0,1,1,2,0,0,1,1,0
-1,-1,-1,2,34,0,0,1,1,3,0,0,1,1,0
-1,-1,-1,2,33,0,0,1,1,2,0,0,1,1,0
2893,28,337,2,26,3,0,0,1,4,0,0,1,1,0
2893,28,337,2,25,3,0,0,1,3,0,0,1,1,0
614,116,203,2,65,22,0,0,1,4,0,0,1,1,0
614,116,203,2,62,22,0,0,1,4,0,0,1,1,0
-1,-1,-1,2,33,0,0,1,1,3,0,1,1,1,0
-1,-1,-1,2,32,0,0,1,1,2,0,1,1,1,0
-1,-1,-1,2,41,2,2,0,1,3,1,1,1,1,0
227,137,227,2,180,75,3,2,1,7,0,1,1,1,0
227,137,227,2,180,84,3,2,1,7,0,1,1,1,0
227,137,227,2,184,82,4,2,1,7,0,1,1,1,0
227,137,227,2,184,67,4,2,1,7,0,1,1,1,0
227,137,227,2,184,77,4,2,1,7,0,1,1,1,0
227,137,227,2,55,1,0,2,1,7,0,1,1,1,0
3259,28,224,1,19,0,0,0,1,3,0,1,1,0,0
-1,-1,-1,2,26,0,0,1,1,3,0,1,1,1,0
-1,-1,-1,2,25,0,0,1,1,2,0,1,1,1,0
-1,-1,-1,2,34,0,0,1,1,3,0,1,1,1,0
-1,-1,-1,2,33,0,0,1,1,2,0,1,1,1,0
-1,-1,-1,2,33,0,0,1,1,3,0,1,1,1,0
-1,-1,-1,2,32,0,0,1,1,2,0,1,1,1,0
163,201,158,2,30,1,0,0,1,2,0,1,1,1,0
-1,-1,-1,3,25,12,0,0,1,3,0,1,1,1,0
-1,-1,-1,3,20,10,0,0,1,2,0,1,1,1,0
3947,70,307,2,85,26,0,0,1,8,0,1,1,1,0
4216,166,197,3,383,68,3,16,1,4,0,1,1,0,0
93,271,28,1,20,0,0,0,1,2,0,0,1,1,0
-1,-1,-1,4,53,0,0,0,1,2,0,0,1,1,0
8452,2869,422,2,113,10,5,0,1,7,0,0,1,0,0
8452,2869,422,2,81,9,1,0,1,6,0,0,1,0,0
283,82,282,4,63,0,0,1,1,6,0,0,1,1,0
87,277,75,4,56,0,0,0,1,2,0,0,1,1,0
614,116,203,2,66,22,0,0,1,5,0,0,1,1,0
614,116,203,2,63,22,0,0,1,5,0,0,1,1,0
163,201,158,2,31,1,0,0,1,3,0,1,1,1,0
-1,-1,-1,3,26,12,0,0,1,4,0,1,1,1,0
-1,-1,-1,3,21,10,0,0,1,3,0,1,1,1,0
3947,70,307,2,86,26,0,0,1,9,0,1,1,1,0
1483,342,14,4,253,84,6,2,1,10,0,1,1,1,0
-1,-1,-1,1,19,0,0,0,1,3,0,1,1,1,0
-1,-1,-1,1,18,0,0,0,1,2,0,1,1,1,0
93,271,28,1,19,0,0,0,1,2,0,1,1,1,0
2204,352,59,2,57,7,0,4,1,4,0,0,1,1,0
385,-20,3,3,109,5,1,3,1,9,0,0,1,1,0
4291,1552,302,3,81,0,0,3,1,7,0,0,1,1,0
88,276,62,4,51,0,0,0,1,3,0,0,1,1,0
-1,-1,-1,1,20,0,0,0,1,3,0,0,1,1,0
-1,-1,-1,1,19,0,0,0,1,2,0,0,1,1,0
2259,662,462,3,75,12,0,1,1,10,0,0,1,1,0
5314,164,231,2,35,2,0,1,1,3,0,0,1,0,0
93,271,28,1,21,0,0,0,1,3,0,0,1,1,0
652,78,71,2,48,0,0,0,1,5,0,0,1,1,0
415,315,49,1,20,2,0,0,1,3,0,0,1,0,0
-1,-1,-1,4,54,0,0,0,1,3,0,0,1,1,0
-1,-1,-1,2,61,0,0,1,1,4,0,0,1,1,0
4248,2810,-1,2,90,18,0,5,1,4,0,0,1,1,0
1239,221,142,3,100,20,1,1,1,8,0,0,1,1,0
1638,552,1310,2,41,9,0,0,1,2,0,0,1,0,0
-1,-1,-1,1,78,5,1,1,1,8,0,0,1,1,0
-1,-1,-1,5,84,4,0,2,1,7,0,0,1,0,0
8452,2869,422,2,99,10,1,1,1,7,0,0,1,0,0
8452,2869,422,2,99,10,0,1,1,7,0,0,1,0,0
8452,2869,422,2,99,7,1,0,1,7,0,0,1,0,0
8452,2869,422,2,99,8,0,0,1,7,0,0,1,0,0
8452,2869,422,2,85,9,1,0,1,6,0,0,1,0,0
7203,101,293,3,192,50,9,2,1,5,0,0,1,0,0
283,82,282,4,64,0,0,1,1,7,0,0,1,1,0
8123,276,189,2,123,4,2,2,1,7,0,0,1,1,0
93,271,93,2,47,2,0,0,1,4,0,0,1,1,0
87,277,75,4,57,0,0,0,1,3,0,0,1,1,0
89,275,89,5,122,41,1,1,1,4,0,0,1,1,0
92,272,30,2,110,47,0,0,1,4,0,0,1,1,0
-1,-1,-1,3,81,31,0,0,1,8,0,0,1,1,0
-1,-1,-1,3,30,6,0,0,1,4,0,1,1,0,0
-1,-1,-1,2,83,11,0,5,1,3,0,1,1,1,0
-1,-1,-1,2,81,9,0,5,1,3,0,1,1,1,0
-1,-1,-1,2,37,4,0,0,1,3,0,1,1,1,0
-1,-1,-1,2,36,4,0,0,1,2,0,1,1,1,0
1357,103,260,2,52,0,0,0,1,9,0,1,1,1,0
1357,103,260,2,54,0,0,0,1,9,0,1,1,1,0
371,359,5,2,30,0,0,1,1,3,0,1,1,1,0
371,359,5,2,29,0,0,1,1,3,0,1,1,1,0
371,359,5,2,29,0,0,1,1,3,0,1,1,1,0
179,185,174,2,207,76,9,0,1,4,0,1,1,1,0
179,185,174,2,207,68,9,0,1,4,0,1,1,1,0
179,185,174,2,207,76,9,0,1,4,0,1,1,1,0
179,185,174,2,207,92,9,0,1,4,0,1,1,1,0
612,483,244,2,39,0,0,0,1,5,0,1,1,1,0
2211,345,22,3,76,23,0,0,1,5,0,1,1,1,0
2211,345,22,3,76,18,0,0,1,5,0,1,1,1,0
2211,345,22,3,76,24,0,0,1,5,0,1,1,1,0
2211,345,22,3,76,20,0,0,1,5,0,1,1,1,0
2211,345,22,3,76,17,0,0,1,5,0,1,1,1,0
2735,551,127,2,34,0,0,0,1,4,0,1,1,1,0
547,183,190,3,58,0,0,0,1,6,2,1,1,1,0
92,272,88,2,60,0,0,0,1,4,0,1,1,1,0
189,175,63,1,30,0,0,0,1,3,0,1,1,1,0
4487,259,135,3,67,1,0,0,1,6,0,1,1,1,0
88,276,84,1,23,0,0,1,1,4,0,1,1,1,0
88,276,84,1,22,0,0,1,1,3,0,1,1,1,0
-1,-1,-1,3,49,0,0,0,1,6,0,1,1,1,0
1949,607,-1,1,78,20,0,0,1,8,0,1,1,1,0
574,156,237,1,26,0,0,0,1,4,0,1,1,1,0
-1,-1,-1,3,30,10,0,0,1,4,0,1,1,1,0
-1,-1,-1,3,30,10,0,0,1,4,0,1,1,1,0
-1,-1,-1,3,30,10,0,0,1,4,0,1,1,1,0
-1,-1,-1,3,29,9,0,0,1,4,0,1,1,1,0
7070,234,160,24,467,18,57,0,5,21,1,1,5,1,0
4216,166,197,3,627,99,3,20,1,4,0,1,1,0,0
4216,166,197,3,633,116,3,23,1,4,0,1,1,0,0
4216,166,197,3,633,99,3,23,1,4,0,1,1,0,0
4216,166,197,3,641,104,3,27,1,4,0,1,1,0,0
4216,166,197,3,629,103,3,21,1,4,0,1,1,0,0
4216,166,197,3,633,104,3,23,1,4,0,1,1,0,0
4216,166,197,3,627,102,3,20,1,4,0,1,1,0,0
4216,166,197,3,631,91,3,22,1,4,0,1,1,0,0
4216,166,197,3,635,101,3,25,1,4,0,1,1,0,0
4216,166,197,3,635,107,3,24,1,4,0,1,1,0,0
4216,166,197,3,633,104,3,23,1,4,0,1,1,0,0
4216,166,197,3,637,104,3,25,1,4,0,1,1,0,0
4216,166,197,3,629,104,3,21,1,4,0,1,1,0,0
524,206,148,2,141,11,6,0,1,10,0,1,2,1,0
-1,-1,-1,2,160,19,8,10,1,4,0,0,1,1,0
4248,2810,-1,2,91,18,0,5,1,5,0,0,1,1,0
4248,2810,-1,2,65,0,0,5,1,4,0,0,1,1,0
1638,552,1310,2,42,9,0,0,1,3,0,0,1,0,0
-1,-1,-1,3,35,0,0,1,1,3,0,0,1,1,0
773,687,19,3,235,88,13,1,1,6,0,0,1,1,0
3475,177,223,3,183,46,11,1,1,7,1,1,1,1,0
364,1,61,3,57,0,0,0,1,8,0,1,1,1,0
364,1,61,3,56,0,0,0,1,7,0,1,1,1,0
4480,267,-1,3,75,7,0,0,1,11,0,1,1,1,0
3259,28,224,1,19,0,0,0,1,3,0,1,1,0,0
189,175,63,1,31,0,0,0,1,4,0,1,1,1,0
773,687,19,3,234,88,13,1,1,6,0,1,1,1,0
6026,182,155,6,101,0,0,2,1,6,0,1,1,1,0
4216,166,197,3,647,108,3,30,1,4,0,1,1,0,0
90,275,29,4,42,0,0,1,1,3,0,0,1,1,0
90,275,29,4,41,0,0,1,1,2,0,0,1,1,0
4722,26,347,1,27,0,0,0,1,4,0,0,1,1,0
4248,2810,-1,2,91,16,0,5,1,5,0,0,1,1,0
4248,2810,-1,2,90,16,0,5,1,4,0,0,1,1,0
92,272,30,2,149,44,5,1,1,4,0,0,1,1,0
-1,-1,-1,2,24,0,0,1,1,3,0,0,1,1,0
-1,-1,-1,2,23,0,0,1,1,2,0,0,1,1,0
3120,166,197,3,217,72,9,0,1,5,0,1,1,1,0
-1,-1,-1,15,268,13,30,0,1,9,0,1,3,1,0
-1,-1,-1,24,425,17,46,0,5,21,1,1,5,1,0
4216,166,197,3,367,64,3,8,1,4,0,1,1,0,0
-1,-1,-1,1,106,18,1,10,1,5,0,0,1,1,0
-1,-1,-1,4,40,10,2,0,1,4,1,1,1,1,0
-1,-1,-1,4,40,10,2,0,1,4,1,1,1,1,0
399,331,34,2,38,0,0,0,1,3,0,1,1,1,0
6026,182,155,6,75,0,0,1,1,3,0,1,1,1,0
6026,182,155,10,182,0,15,2,1,6,0,1,1,1,0
2267,289,79,2,46,0,0,0,1,5,0,1,1,1,0
-1,-1,-1,3,41,0,1,1,1,3,0,1,1,1,0
1050,45,327,2,70,0,0,1,1,7,0,1,1,1,0
2386,170,62,2,23,0,0,0,1,3,0,1,1,1,0
3067,584,39,7,82,4,0,3,1,2,0,0,1,1,0
-1,-1,-1,4,50,4,0,1,1,2,0,0,1,1,0
1638,552,1310,2,45,3,0,1,1,2,0,0,1,0,0
219,145,219,2,34,0,0,0,1,2,0,0,1,1,0
164,200,164,1,44,0,0,0,1,5,0,0,1,1,0
-1,-1,-1,2,23,0,0,1,1,2,0,0,1,1,0
1453,372,23,2,35,0,0,0,1,2,0,0,1,1,0
-1,-1,-1,1,34,0,0,0,1,3,0,1,1,1,0
87,277,87,3,38,1,0,0,1,2,0,0,1,1,0
4554,558,-1,1,22,1,0,0,1,3,0,0,1,0,0
1638,552,1310,2,43,3,0,1,1,2,0,0,1,0,0
7434,235,195,2,31,3,0,0,1,2,0,0,1,1,0
88,276,71,1,29,0,0,0,1,3,0,0,1,1,0
92,272,92,1,29,0,0,0,1,3,0,0,1,1,0
88,276,50,4,31,0,0,0,1,2,0,1,1,1,0
91,274,50,4,32,0,0,0,1,2,0,1,1,1,0
282,83,99,2,26,1,0,0,1,2,0,1,1,1,0
666,64,328,2,25,4,0,1,1,2,0,1,1,1,0
87,277,87,2,32,1,0,0,1,2,0,1,1,1,0
-1,-1,-1,3,58,0,0,2,1,3,0,1,1,1,0
2228,328,35,2,32,0,0,0,1,2,0,1,1,1,0
4480,267,-1,2,64,7,0,0,1,7,0,1,1,1,0
4480,267,-1,2,63,7,0,0,1,6,0,1,1,1,0
-1,-1,-1,2,22,0,0,1,1,2,0,1,1,1,0
739,721,7,2,51,0,0,1,1,3,0,1,1,1,0
